Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (PKR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
44942180,Customer_68332,Al-Fatah,12/10/2023,45572,Low,Phishing,Punjab,Mastercard,Meezan Bank,0,36,Groceries,Multan
99464638,Customer_68333,Sapphire,8/3/2024,10154,Medium,Phishing,Punjab,Mastercard,MCB,0,24,Fashion,Lahore
26775321,Customer_68334,FoodPanda,2/12/2023,14567,High,Card Skimming,Islamabad Capital Territory,Visa,UBL,0,35,Transportation,Islamabad
34755133,Customer_68335,Khaadi,6/15/2024,6255,Medium,Card Not Present,Punjab,Mastercard,HBL,0,88,Fashion,Faisalabad
32529997,Customer_68336,ChenOne,12/1/2023,2775,Medium,Card Skimming,Sindh,UnionPay,MCB,0,69,E-commerce,Karachi
72370629,Customer_68337,Sapphire,5/1/2024,8069,High,Phishing,Punjab,PayPak,HBL,0,46,E-commerce,Rawalpindi
83593512,Customer_68338,FoodPanda,10/1/2023,19888,Medium,Card Skimming,Sindh,UnionPay,Meezan Bank,0,57,Transportation,Karachi
90117815,Customer_68339,Daraz,10/23/2024,30968,Medium,Identity Theft,Balochistan,UnionPay,Bank Alfalah,0,27,Groceries,Quetta
36097304,Customer_68340,Khaadi,11/5/2023,3909,High,Phishing,Balochistan,PayPak,MCB,0,3,Electronics,Quetta
87169422,Customer_68341,FoodPanda,8/13/2023,9433,Low,Card Skimming,Punjab,UnionPay,NBP,0,54,E-commerce,Multan
35222035,Customer_68342,Metro Shoes,7/12/2023,26489,Medium,Card Skimming,Punjab,Mastercard,NBP,0,71,Transportation,Lahore
70998480,Customer_68343,FoodPanda,1/21/2024,31808,Low,Phishing,Punjab,Visa,MCB,0,10,Groceries,Rawalpindi
10973658,Customer_68344,TCS Express,1/28/2023,42960,High,Card Not Present,Punjab,PayPak,HBL,1,72,Groceries,Faisalabad
45276879,Customer_68345,Khaadi,7/27/2024,48705,Low,Card Skimming,Punjab,Mastercard,HBL,0,40,Groceries,Faisalabad
36147769,Customer_68346,Metro Shoes,12/31/2023,5726,High,Card Not Present,Punjab,UnionPay,UBL,0,4,Fashion,Multan
95415463,Customer_68347,TCS Express,4/21/2023,4150,High,Identity Theft,Balochistan,PayPak,UBL,0,97,Fashion,Quetta
82079682,Customer_68348,FoodPanda,2/28/2024,29687,Low,Identity Theft,KPK,UnionPay,UBL,0,4,Groceries,Peshawar
43974771,Customer_68349,Hyperstar,10/5/2023,29121,High,Identity Theft,Punjab,UnionPay,MCB,0,5,Transportation,Lahore
59061228,Customer_68350,Metro Shoes,1/12/2024,34184,Medium,Identity Theft,Punjab,UnionPay,MCB,1,68,Electronics,Lahore
16422083,Customer_68351,ChenOne,2/24/2023,3484,High,Card Skimming,Punjab,Visa,NBP,0,35,Fashion,Faisalabad
57053517,Customer_68352,Bykea,11/12/2024,32710,Medium,Phishing,KPK,UnionPay,HBL,0,87,Electronics,Peshawar
74917386,Customer_68353,Chase Up,6/13/2024,19164,Medium,Card Skimming,Islamabad Capital Territory,Visa,Meezan Bank,0,36,Fashion,Islamabad
95442319,Customer_68354,ChenOne,7/24/2023,37461,Low,Card Skimming,Punjab,UnionPay,HBL,0,52,E-commerce,Multan
80362822,Customer_68355,ChenOne,6/14/2023,25073,Medium,Card Not Present,KPK,UnionPay,Meezan Bank,0,17,Transportation,Peshawar
31139908,Customer_68356,TCS Express,6/29/2023,10902,Medium,Identity Theft,Punjab,Visa,MCB,0,92,Fashion,Multan
58807042,Customer_68357,Sapphire,5/26/2023,38973,Medium,Card Skimming,Punjab,Mastercard,Meezan Bank,0,60,E-commerce,Lahore
59273981,Customer_68358,Servis,12/14/2024,16231,Low,Identity Theft,Punjab,Visa,Meezan Bank,0,68,Transportation,Rawalpindi
68718886,Customer_68359,Hyperstar,1/8/2023,17126,Medium,Phishing,Balochistan,Visa,UBL,0,90,Fashion,Quetta
95629689,Customer_68360,FoodPanda,12/28/2024,12479,Low,Card Skimming,Punjab,Visa,Meezan Bank,0,35,Electronics,Multan
87992655,Customer_68361,Daraz,8/26/2024,4209,Medium,Identity Theft,Punjab,Mastercard,Meezan Bank,0,29,E-commerce,Rawalpindi
14464675,Customer_68362,FoodPanda,9/2/2023,5177,High,Identity Theft,Balochistan,Visa,UBL,0,80,Transportation,Quetta
75341180,Customer_68363,Khaadi,4/6/2023,31193,Medium,Identity Theft,Punjab,Visa,Bank Alfalah,0,42,Groceries,Faisalabad
94941182,Customer_68364,Servis,10/8/2023,27826,Low,Phishing,Punjab,UnionPay,Bank Alfalah,0,79,Utilities,Faisalabad
87921679,Customer_68365,FoodPanda,3/11/2024,8207,Low,Identity Theft,Punjab,PayPak,UBL,0,24,Fashion,Faisalabad
97567383,Customer_68366,Servis,9/1/2023,14964,Medium,Card Skimming,Punjab,Visa,Allied Bank,0,15,Electronics,Rawalpindi
47116985,Customer_68367,FoodPanda,10/6/2024,24472,High,Card Skimming,KPK,Visa,Bank Alfalah,0,44,Electronics,Peshawar
95055026,Customer_68368,Daraz,8/17/2024,24612,Medium,Card Not Present,Islamabad Capital Territory,PayPak,UBL,0,14,E-commerce,Islamabad
57343253,Customer_68369,Daraz,6/10/2024,39475,Medium,Phishing,Islamabad Capital Territory,UnionPay,Bank Alfalah,0,31,Fashion,Islamabad
56188244,Customer_68370,Khaadi,8/26/2024,13916,High,Identity Theft,Sindh,PayPak,UBL,0,86,Groceries,Karachi
20386889,Customer_68371,Servis,11/20/2023,4780,Low,Identity Theft,Sindh,PayPak,MCB,0,31,E-commerce,Karachi
69036302,Customer_68372,Sapphire,1/3/2023,18655,High,Card Skimming,Balochistan,Mastercard,Bank Alfalah,0,22,Fashion,Quetta
16533278,Customer_68373,Sapphire,1/16/2024,44362,Medium,Identity Theft,Sindh,UnionPay,Allied Bank,0,12,Utilities,Karachi
24980846,Customer_68374,Bykea,2/7/2024,7171,Medium,Identity Theft,Sindh,UnionPay,UBL,0,98,Groceries,Karachi
87859688,Customer_68375,Sapphire,6/4/2024,16701,High,Identity Theft,Punjab,PayPak,MCB,0,41,E-commerce,Multan
84202163,Customer_68376,Bykea,12/20/2024,21546,High,Phishing,Punjab,UnionPay,Meezan Bank,0,78,Utilities,Multan
56052626,Customer_68377,Bykea,12/10/2024,36436,Medium,Phishing,Islamabad Capital Territory,Visa,Bank Alfalah,0,61,Electronics,Islamabad
48215123,Customer_68378,Bykea,9/17/2024,16141,Medium,Card Skimming,Islamabad Capital Territory,Visa,Bank Alfalah,0,52,E-commerce,Islamabad
38662308,Customer_68379,Chase Up,4/17/2024,10458,Low,Card Skimming,Islamabad Capital Territory,Visa,Bank Alfalah,0,1,E-commerce,Islamabad
52654881,Customer_68380,Bykea,11/10/2023,18577,Low,Identity Theft,Sindh,PayPak,HBL,0,44,Electronics,Karachi
15625357,Customer_68381,Chase Up,8/23/2024,39607,Low,Card Not Present,KPK,Visa,NBP,0,41,Transportation,Peshawar
10893357,Customer_68382,Al-Fatah,4/28/2023,13592,Medium,Phishing,Punjab,UnionPay,HBL,0,19,Transportation,Multan
14772426,Customer_68383,ChenOne,11/25/2023,6840,Medium,Phishing,Punjab,PayPak,Allied Bank,0,42,Utilities,Multan
16740832,Customer_68384,Daraz,7/5/2023,44332,High,Card Skimming,Punjab,PayPak,NBP,0,10,Utilities,Rawalpindi
12734634,Customer_68385,Chase Up,11/26/2024,40698,Low,Card Not Present,Punjab,Mastercard,UBL,0,38,Electronics,Lahore
36709596,Customer_68386,TCS Express,5/16/2024,47115,Medium,Identity Theft,Islamabad Capital Territory,PayPak,MCB,0,84,Utilities,Islamabad
11872992,Customer_68387,TCS Express,3/16/2023,21740,Low,Phishing,Punjab,PayPak,MCB,0,15,Fashion,Faisalabad
79607658,Customer_68388,Chase Up,7/19/2024,27248,Medium,Card Skimming,Punjab,Visa,Meezan Bank,0,9,Utilities,Lahore
78953934,Customer_68389,Khaadi,3/18/2023,28983,High,Phishing,Punjab,Mastercard,Meezan Bank,0,2,Utilities,Faisalabad
73014825,Customer_68390,Al-Fatah,12/3/2023,28555,Low,Card Skimming,KPK,UnionPay,Meezan Bank,0,54,Fashion,Peshawar
54107903,Customer_68391,Al-Fatah,8/11/2023,8666,High,Phishing,KPK,UnionPay,Meezan Bank,0,75,Utilities,Peshawar
38735024,Customer_68392,Sapphire,3/15/2023,31243,High,Phishing,Punjab,Visa,Allied Bank,0,42,Electronics,Lahore
66857519,Customer_68393,Sapphire,11/5/2023,22678,Low,Phishing,Punjab,Visa,HBL,0,88,Transportation,Faisalabad
57408909,Customer_68394,Khaadi,4/3/2024,14067,High,Phishing,Sindh,Mastercard,HBL,0,81,Utilities,Karachi
55859948,Customer_68395,Sapphire,4/12/2024,33558,High,Phishing,Sindh,UnionPay,UBL,0,28,Fashion,Karachi
38963227,Customer_68396,Khaadi,4/26/2024,49777,Low,Identity Theft,Punjab,UnionPay,NBP,0,55,Fashion,Faisalabad
55532790,Customer_68397,Daraz,5/20/2024,3008,High,Phishing,KPK,UnionPay,Bank Alfalah,0,14,Transportation,Peshawar
11121786,Customer_68398,Bykea,9/9/2023,46884,High,Phishing,KPK,Mastercard,HBL,0,48,Fashion,Peshawar
94854732,Customer_68399,Sapphire,10/17/2023,2357,High,Identity Theft,Punjab,PayPak,Bank Alfalah,0,96,Groceries,Rawalpindi
86815675,Customer_68400,Chase Up,2/13/2024,13374,Low,Card Skimming,Sindh,UnionPay,HBL,0,13,Transportation,Karachi
26276817,Customer_68401,Servis,6/17/2024,16669,Medium,Card Not Present,Punjab,UnionPay,Meezan Bank,0,54,Electronics,Rawalpindi
21441021,Customer_68402,ChenOne,1/6/2023,37092,Medium,Card Not Present,Sindh,Mastercard,Meezan Bank,0,80,Fashion,Karachi
51605873,Customer_68403,FoodPanda,11/9/2023,9461,High,Phishing,KPK,Visa,Allied Bank,0,14,Groceries,Peshawar
81238646,Customer_68404,Chase Up,3/15/2023,34532,Medium,Phishing,Balochistan,Mastercard,NBP,0,42,Electronics,Quetta
39682798,Customer_68405,Chase Up,7/4/2024,44554,Medium,Identity Theft,Punjab,Visa,Bank Alfalah,0,92,E-commerce,Faisalabad
67243402,Customer_68406,Sapphire,5/27/2023,18372,Low,Phishing,Sindh,Mastercard,MCB,0,22,E-commerce,Karachi
79349288,Customer_68407,Servis,2/16/2024,39901,Low,Card Skimming,Balochistan,PayPak,NBP,0,30,Groceries,Quetta
32105986,Customer_68408,Sapphire,2/18/2023,37488,Medium,Card Not Present,Punjab,PayPak,MCB,0,76,Transportation,Lahore
18278032,Customer_68409,Bykea,5/25/2024,23817,Medium,Card Not Present,Punjab,Visa,Bank Alfalah,0,8,Electronics,Faisalabad
75675013,Customer_68410,Chase Up,12/7/2024,36512,Medium,Identity Theft,Punjab,Visa,Allied Bank,0,30,Electronics,Multan
61315993,Customer_68411,Sapphire,6/8/2024,27231,Low,Card Skimming,Punjab,Mastercard,UBL,0,82,Transportation,Rawalpindi
22712432,Customer_68412,Daraz,10/5/2023,32144,High,Card Skimming,Punjab,UnionPay,Meezan Bank,0,25,Transportation,Lahore
87334578,Customer_68413,FoodPanda,12/6/2023,5673,Low,Identity Theft,Balochistan,Mastercard,Allied Bank,1,7,E-commerce,Quetta
99677020,Customer_68414,Bykea,4/30/2024,46402,High,Identity Theft,Islamabad Capital Territory,PayPak,MCB,0,92,Utilities,Islamabad
79834280,Customer_68415,Bykea,7/28/2023,39181,High,Phishing,Punjab,Mastercard,Meezan Bank,0,82,Transportation,Rawalpindi
70598357,Customer_68416,Hyperstar,6/17/2024,41349,Medium,Phishing,Sindh,UnionPay,HBL,0,40,Groceries,Karachi
15671500,Customer_68417,TCS Express,7/13/2024,36570,Medium,Card Not Present,Punjab,Visa,Bank Alfalah,0,55,Transportation,Lahore
82968288,Customer_68418,Sapphire,10/12/2024,47931,Low,Card Skimming,Islamabad Capital Territory,Mastercard,Bank Alfalah,0,32,E-commerce,Islamabad
67681823,Customer_68419,Chase Up,7/25/2024,25468,Low,Identity Theft,Balochistan,PayPak,NBP,0,42,Transportation,Quetta
40870992,Customer_68420,ChenOne,10/4/2024,4563,Medium,Card Skimming,Sindh,PayPak,HBL,0,30,Utilities,Karachi
14456241,Customer_68421,TCS Express,10/19/2024,22394,Medium,Card Skimming,Punjab,UnionPay,MCB,0,79,Electronics,Faisalabad
25934475,Customer_68422,Servis,8/16/2023,27713,Medium,Identity Theft,Punjab,PayPak,NBP,0,61,Groceries,Lahore
90681153,Customer_68423,TCS Express,9/3/2024,13212,Medium,Phishing,Sindh,Mastercard,UBL,0,35,Transportation,Karachi
84370368,Customer_68424,Sapphire,4/26/2024,23249,High,Card Skimming,Punjab,Mastercard,Meezan Bank,0,80,E-commerce,Rawalpindi
29209236,Customer_68425,Metro Shoes,9/3/2024,37965,High,Card Not Present,Punjab,UnionPay,Allied Bank,0,25,Electronics,Faisalabad
15802428,Customer_68426,Daraz,2/17/2023,12235,High,Identity Theft,Sindh,Visa,MCB,0,87,Transportation,Karachi
88010157,Customer_68427,ChenOne,3/11/2023,29091,Medium,Phishing,Punjab,UnionPay,HBL,0,87,Groceries,Faisalabad
59848667,Customer_68428,TCS Express,1/16/2023,25987,Low,Card Skimming,Punjab,PayPak,Allied Bank,0,97,Fashion,Multan
63166775,Customer_68429,FoodPanda,1/12/2023,47405,Low,Card Skimming,Punjab,Mastercard,Bank Alfalah,0,45,Fashion,Multan
24160313,Customer_68430,Sapphire,6/11/2024,20907,Medium,Identity Theft,Punjab,PayPak,NBP,1,57,Electronics,Lahore
62576849,Customer_68431,Al-Fatah,10/25/2024,593,Low,Identity Theft,Balochistan,Visa,NBP,0,55,E-commerce,Quetta
63194156,Customer_68432,TCS Express,6/20/2023,25183,Low,Card Skimming,Islamabad Capital Territory,PayPak,Allied Bank,0,11,E-commerce,Islamabad
62965293,Customer_68433,Servis,3/19/2024,3170,Medium,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,83,E-commerce,Faisalabad
74812817,Customer_68434,Hyperstar,9/15/2023,27738,Low,Identity Theft,Punjab,Visa,UBL,0,24,Groceries,Faisalabad
89403759,Customer_68435,Metro Shoes,12/2/2023,45082,Medium,Phishing,KPK,Visa,Meezan Bank,0,33,Utilities,Peshawar
40206212,Customer_68436,TCS Express,9/15/2023,22420,High,Card Not Present,Punjab,UnionPay,Bank Alfalah,0,53,Utilities,Rawalpindi
82393543,Customer_68437,Bykea,5/21/2023,41065,High,Card Not Present,Sindh,UnionPay,NBP,0,59,E-commerce,Karachi
45149444,Customer_68438,Bykea,11/19/2023,31650,Medium,Card Skimming,Sindh,Mastercard,MCB,0,76,Fashion,Karachi
84272979,Customer_68439,ChenOne,11/18/2023,43995,Low,Card Not Present,Islamabad Capital Territory,Visa,Meezan Bank,0,62,Groceries,Islamabad
83884696,Customer_68440,Al-Fatah,7/3/2024,38050,Medium,Card Skimming,KPK,Mastercard,NBP,0,35,E-commerce,Peshawar
60525195,Customer_68441,Daraz,7/12/2024,16337,Medium,Phishing,Islamabad Capital Territory,PayPak,NBP,0,47,Fashion,Islamabad
77871325,Customer_68442,Bykea,7/31/2024,8170,Medium,Card Skimming,Punjab,Visa,Allied Bank,0,38,Groceries,Rawalpindi
14282553,Customer_68443,Servis,7/26/2023,42565,High,Identity Theft,Islamabad Capital Territory,Visa,HBL,0,80,Groceries,Islamabad
33552736,Customer_68444,Al-Fatah,1/28/2024,14978,Low,Identity Theft,Balochistan,Visa,MCB,0,20,E-commerce,Quetta
69066856,Customer_68445,Al-Fatah,3/9/2023,28398,Medium,Identity Theft,KPK,Mastercard,HBL,0,79,Groceries,Peshawar
82309128,Customer_68446,TCS Express,12/10/2023,4231,Medium,Identity Theft,Sindh,Visa,HBL,0,16,Utilities,Karachi
46345246,Customer_68447,Servis,12/5/2023,25522,Low,Phishing,KPK,PayPak,Bank Alfalah,0,48,Utilities,Peshawar
47605200,Customer_68448,FoodPanda,8/24/2023,6666,Low,Card Not Present,Punjab,Visa,NBP,0,85,Groceries,Rawalpindi
50286287,Customer_68449,Metro Shoes,10/2/2024,24237,High,Phishing,Balochistan,Visa,Allied Bank,0,48,Fashion,Quetta
58966325,Customer_68450,Khaadi,4/1/2023,40329,Medium,Card Not Present,KPK,UnionPay,Allied Bank,0,27,Groceries,Peshawar
70604297,Customer_68451,Metro Shoes,6/14/2024,19425,Low,Identity Theft,Punjab,UnionPay,HBL,0,13,Electronics,Rawalpindi
78607426,Customer_68452,Metro Shoes,12/14/2024,33600,Medium,Identity Theft,KPK,PayPak,Allied Bank,0,10,Electronics,Peshawar
24610380,Customer_68453,Khaadi,12/4/2024,817,Medium,Phishing,Punjab,UnionPay,Meezan Bank,0,20,Electronics,Rawalpindi
73544393,Customer_68454,ChenOne,12/4/2024,34085,Medium,Identity Theft,Balochistan,Visa,UBL,0,78,Electronics,Quetta
37996639,Customer_68455,Daraz,12/30/2024,5087,Medium,Identity Theft,Balochistan,Mastercard,HBL,0,76,Groceries,Quetta
40287164,Customer_68456,Hyperstar,5/29/2024,21937,Low,Card Not Present,Punjab,Mastercard,NBP,0,15,E-commerce,Multan
47930461,Customer_68457,Daraz,4/27/2023,5389,Low,Phishing,Punjab,Visa,NBP,0,38,Utilities,Lahore
11427317,Customer_68458,ChenOne,6/24/2024,49827,Medium,Card Skimming,Punjab,UnionPay,UBL,0,72,Transportation,Faisalabad
53133402,Customer_68459,Al-Fatah,11/19/2023,45971,High,Card Skimming,Sindh,Mastercard,UBL,0,3,Electronics,Karachi
89499692,Customer_68460,Hyperstar,9/7/2024,21888,High,Phishing,Punjab,PayPak,Bank Alfalah,0,78,Fashion,Faisalabad
23301594,Customer_68461,Chase Up,12/20/2023,8013,High,Card Not Present,Punjab,Visa,Allied Bank,0,96,Transportation,Multan
94172643,Customer_68462,TCS Express,12/14/2024,23592,High,Identity Theft,KPK,Mastercard,HBL,0,43,Utilities,Peshawar
82439745,Customer_68463,Daraz,1/2/2023,45051,Medium,Card Not Present,Punjab,PayPak,HBL,0,70,E-commerce,Lahore
62871739,Customer_68464,FoodPanda,6/8/2024,40569,High,Phishing,Punjab,UnionPay,UBL,0,95,Groceries,Lahore
18633945,Customer_68465,Daraz,9/20/2023,22437,High,Card Skimming,Balochistan,Mastercard,Bank Alfalah,0,6,E-commerce,Quetta
32796559,Customer_68466,Servis,4/3/2023,17768,High,Card Skimming,KPK,Mastercard,UBL,0,67,Electronics,Peshawar
89388914,Customer_68467,Chase Up,11/16/2024,48236,High,Card Not Present,KPK,Mastercard,Meezan Bank,0,32,Transportation,Peshawar
98273948,Customer_68468,ChenOne,3/4/2023,31765,Medium,Card Not Present,KPK,Mastercard,Allied Bank,0,4,E-commerce,Peshawar
99209003,Customer_68469,FoodPanda,8/28/2024,7297,Medium,Phishing,Sindh,Mastercard,MCB,0,55,Utilities,Karachi
19611043,Customer_68470,Bykea,7/25/2024,36433,Low,Card Skimming,Islamabad Capital Territory,Mastercard,HBL,0,83,Transportation,Islamabad
87438351,Customer_68471,Servis,7/2/2024,15912,Medium,Phishing,Punjab,PayPak,UBL,0,1,Groceries,Lahore
14060547,Customer_68472,Al-Fatah,4/18/2023,19001,High,Card Skimming,Balochistan,UnionPay,Allied Bank,1,73,Utilities,Quetta
81308624,Customer_68473,Bykea,8/16/2023,12724,Low,Card Skimming,Punjab,UnionPay,Allied Bank,0,16,Transportation,Multan
90102458,Customer_68474,Khaadi,3/31/2024,44026,Medium,Identity Theft,Punjab,PayPak,UBL,0,38,Groceries,Rawalpindi
25156437,Customer_68475,Khaadi,4/26/2023,30100,Medium,Card Not Present,KPK,UnionPay,Allied Bank,0,14,Groceries,Peshawar
41989561,Customer_68476,Al-Fatah,1/30/2024,25394,High,Phishing,Punjab,PayPak,HBL,0,2,E-commerce,Rawalpindi
35988643,Customer_68477,Daraz,11/20/2024,21833,High,Card Skimming,Balochistan,UnionPay,Allied Bank,1,8,Utilities,Quetta
88731746,Customer_68478,Bykea,8/22/2023,31721,High,Card Skimming,Punjab,PayPak,Bank Alfalah,0,50,Transportation,Lahore
88724018,Customer_68479,TCS Express,5/22/2024,21984,High,Card Skimming,Balochistan,PayPak,Allied Bank,0,44,Fashion,Quetta
38021052,Customer_68480,FoodPanda,6/23/2023,15892,High,Card Not Present,Punjab,Visa,Allied Bank,0,93,Utilities,Faisalabad
75270309,Customer_68481,Chase Up,12/13/2023,10317,High,Card Skimming,Balochistan,PayPak,NBP,0,11,E-commerce,Quetta
52527357,Customer_68482,Khaadi,11/10/2024,450,Low,Card Skimming,Punjab,Mastercard,NBP,0,36,Electronics,Lahore
86593742,Customer_68483,Daraz,6/26/2023,26525,High,Card Not Present,Sindh,UnionPay,Meezan Bank,0,21,Electronics,Karachi
99810907,Customer_68484,Bykea,3/8/2024,28108,Medium,Card Skimming,Punjab,Mastercard,UBL,0,63,Transportation,Lahore
74555101,Customer_68485,FoodPanda,11/21/2024,3331,High,Card Skimming,Punjab,UnionPay,UBL,0,45,Electronics,Rawalpindi
40054893,Customer_68486,Chase Up,1/5/2023,18405,Medium,Card Not Present,KPK,UnionPay,MCB,0,3,Groceries,Peshawar
74914427,Customer_68487,Khaadi,12/6/2024,34187,High,Identity Theft,Punjab,Mastercard,HBL,0,78,Fashion,Rawalpindi
59845102,Customer_68488,Chase Up,7/25/2023,21208,High,Identity Theft,Balochistan,UnionPay,Allied Bank,0,11,Groceries,Quetta
64463624,Customer_68489,Chase Up,4/2/2023,31936,Medium,Card Not Present,Punjab,Visa,Bank Alfalah,0,78,Electronics,Faisalabad
73788958,Customer_68490,Metro Shoes,3/15/2024,18269,High,Phishing,Balochistan,PayPak,HBL,0,89,Groceries,Quetta
82161026,Customer_68491,Daraz,2/23/2024,37385,Low,Identity Theft,Punjab,PayPak,Allied Bank,0,69,Groceries,Multan
88811942,Customer_68492,ChenOne,7/26/2024,35318,Low,Card Not Present,Punjab,UnionPay,Allied Bank,0,69,Electronics,Faisalabad
53088869,Customer_68493,Bykea,8/14/2024,12859,Medium,Card Not Present,Balochistan,Visa,NBP,0,51,Electronics,Quetta
31980981,Customer_68494,Bykea,3/8/2023,7831,Medium,Phishing,Sindh,Mastercard,UBL,0,99,Groceries,Karachi
49186794,Customer_68495,FoodPanda,12/8/2024,9925,High,Card Skimming,Punjab,Visa,UBL,0,29,E-commerce,Lahore
35007613,Customer_68496,Chase Up,4/1/2024,48712,High,Card Not Present,Sindh,Visa,Bank Alfalah,0,77,E-commerce,Karachi
76156401,Customer_68497,FoodPanda,5/18/2024,13085,High,Identity Theft,KPK,UnionPay,Meezan Bank,0,76,Electronics,Peshawar
75686748,Customer_68498,TCS Express,11/5/2023,38421,Medium,Card Skimming,Punjab,Mastercard,Meezan Bank,0,60,Groceries,Rawalpindi
51083743,Customer_68499,Bykea,6/1/2024,36681,High,Phishing,KPK,Mastercard,NBP,0,86,Transportation,Peshawar
70661944,Customer_68500,ChenOne,8/31/2023,49653,Low,Card Not Present,Punjab,PayPak,HBL,0,47,Groceries,Lahore
52953972,Customer_68501,Bykea,1/29/2024,48458,Low,Card Not Present,Islamabad Capital Territory,PayPak,MCB,0,70,Fashion,Islamabad
74201031,Customer_68502,Metro Shoes,6/18/2023,17267,Medium,Card Not Present,Punjab,Mastercard,NBP,0,63,Transportation,Faisalabad
85548246,Customer_68503,Sapphire,5/24/2024,675,Low,Card Not Present,Punjab,Mastercard,MCB,0,68,Groceries,Faisalabad
86213500,Customer_68504,Servis,11/16/2024,41804,Medium,Card Skimming,Punjab,Visa,NBP,0,72,Electronics,Faisalabad
58777887,Customer_68505,TCS Express,5/23/2023,7864,Medium,Identity Theft,Islamabad Capital Territory,UnionPay,UBL,0,26,Groceries,Islamabad
25301574,Customer_68506,Metro Shoes,9/24/2023,23967,High,Card Skimming,Sindh,PayPak,HBL,0,80,Groceries,Karachi
86409215,Customer_68507,Al-Fatah,3/6/2023,36327,Low,Card Not Present,Balochistan,UnionPay,Allied Bank,0,65,Fashion,Quetta
11779070,Customer_68508,FoodPanda,2/21/2024,34087,Medium,Phishing,Sindh,PayPak,NBP,0,44,Electronics,Karachi
35208111,Customer_68509,ChenOne,10/17/2024,20967,Medium,Identity Theft,KPK,PayPak,HBL,0,94,Transportation,Peshawar
37767112,Customer_68510,Chase Up,4/17/2024,38752,Low,Card Skimming,Balochistan,UnionPay,HBL,0,53,Fashion,Quetta
30903110,Customer_68511,Servis,11/16/2024,27406,Medium,Identity Theft,KPK,Visa,MCB,0,79,Utilities,Peshawar
29201368,Customer_68512,Al-Fatah,9/18/2024,28880,High,Card Skimming,Sindh,Mastercard,UBL,0,6,E-commerce,Karachi
18811786,Customer_68513,Metro Shoes,1/31/2024,14496,High,Identity Theft,Punjab,UnionPay,Bank Alfalah,0,88,Fashion,Lahore
91424418,Customer_68514,ChenOne,4/26/2024,31336,Low,Phishing,Balochistan,PayPak,NBP,0,41,Fashion,Quetta
70271698,Customer_68515,Khaadi,5/27/2023,18864,Low,Identity Theft,KPK,Mastercard,NBP,0,9,Electronics,Peshawar
31482192,Customer_68516,TCS Express,4/12/2024,35347,Medium,Identity Theft,Punjab,Visa,MCB,0,55,Groceries,Lahore
33135159,Customer_68517,Metro Shoes,3/27/2023,39147,Medium,Card Not Present,Punjab,Visa,NBP,0,91,Transportation,Multan
45023597,Customer_68518,ChenOne,10/4/2024,15046,Medium,Card Skimming,Islamabad Capital Territory,UnionPay,Meezan Bank,0,69,Transportation,Islamabad
12319334,Customer_68519,Daraz,11/11/2024,16950,Low,Identity Theft,Punjab,UnionPay,Allied Bank,0,29,Fashion,Rawalpindi
38646666,Customer_68520,Chase Up,5/30/2024,5496,Low,Phishing,Punjab,Mastercard,UBL,0,19,Utilities,Faisalabad
79145898,Customer_68521,Hyperstar,2/22/2024,2216,High,Card Skimming,Punjab,UnionPay,HBL,0,4,E-commerce,Rawalpindi
27610413,Customer_68522,Metro Shoes,2/25/2024,33994,High,Card Skimming,Punjab,Visa,Bank Alfalah,0,12,Transportation,Faisalabad
19325916,Customer_68523,Al-Fatah,5/28/2023,34927,Medium,Card Skimming,KPK,Mastercard,Bank Alfalah,0,8,Utilities,Peshawar
38610431,Customer_68524,Bykea,1/21/2024,9484,Medium,Phishing,Punjab,Mastercard,Bank Alfalah,0,65,Groceries,Rawalpindi
35285571,Customer_68525,FoodPanda,12/24/2024,41298,Medium,Card Not Present,KPK,Visa,HBL,0,39,E-commerce,Peshawar
61723584,Customer_68526,Hyperstar,1/15/2023,19166,Low,Card Not Present,Punjab,Mastercard,NBP,0,62,Transportation,Faisalabad
84086455,Customer_68527,Daraz,3/20/2023,49677,Medium,Phishing,Punjab,UnionPay,Allied Bank,0,11,Utilities,Rawalpindi
74189845,Customer_68528,Chase Up,1/14/2024,38885,Medium,Card Skimming,Punjab,PayPak,Bank Alfalah,0,21,E-commerce,Faisalabad
37080498,Customer_68529,Daraz,9/3/2024,47421,Medium,Card Skimming,Punjab,UnionPay,HBL,0,17,Groceries,Faisalabad
73205916,Customer_68530,Chase Up,1/1/2023,14065,Medium,Card Skimming,KPK,UnionPay,Meezan Bank,0,6,Transportation,Peshawar
19494891,Customer_68531,Hyperstar,6/20/2023,11842,Medium,Identity Theft,Punjab,Visa,NBP,0,88,E-commerce,Lahore
27293518,Customer_68532,ChenOne,8/25/2024,27143,Low,Phishing,Sindh,PayPak,MCB,0,1,Groceries,Karachi
27187740,Customer_68533,Metro Shoes,4/25/2023,23608,High,Phishing,Sindh,UnionPay,HBL,0,21,E-commerce,Karachi
51596758,Customer_68534,Bykea,7/8/2023,37512,Medium,Identity Theft,Punjab,UnionPay,Meezan Bank,0,92,Transportation,Faisalabad
